workerId,names,genres
933941042539,Dennis Gonzalez,HVAC|HVAC|Exterior maintenances|Exterior maintenances
933941044493,Kenneth Wang,Exterior maintenances|Plumbing
933941048761,Jennifer Harris,Deep Cleaning|Electrical systems
933941053668,Victoria Mitchell,Cleaning|Cleaning
933941057558,Tracy Mills,Electrical systems
933941061180,Amanda Mcdonald,Cleaning
933941064790,Robin Stevens,Deep Cleaning|Seasonal maintenance|Exterior maintenances
933941067820,Ashley Wood,Cleaning|Cleaning
933941074532,Eric Hayes,Deep Cleaning|Exterior maintenances|Exterior maintenances
933941079192,Debra Dixon,Cleaning|War
933941082149,Briana Ramsey,Deep Cleaning|Seasonal maintenance|Exterior maintenances
933941088168,Cody Burton,Cleaning|Cleaning
933941088401,Joshua Perry,Plumbing|Electrical systems|Seasonal maintenance
933941095125,Dennis Shields,Safety and security
933941096706,Brittany Ramos,Plumbing|Plumbing|Electrical systems
933941102826,Rachel Lewis,Plumbing|Electrical systems
933941108692,Lacey Alvarez,Cleaning|Cleaning|War
933941108941,Terri Ramos,Cleaning|Cleaning
933941113785,Paula Valencia,Cleaning|Seasonal maintenance
933941119938,Dennis Graham,Deep Cleaning|Cleaning|Cleaning
933941121361,Karen Johnson,Deep Cleaning|Exterior maintenances|Electrical systems|Seasonal maintenance
933941126537,Jeanette Price,Cleaning
933941131677,Kathleen Ortiz,Deep Cleaning|Exterior maintenances
933941136563,George Stout,Exterior maintenances|Cleaning
933941140788,Anna Harris,Electrical systems
933941143435,James Scott,Electrical systems
933941147223,Justin Matthews,Deep Cleaning|Exterior maintenances|Exterior maintenances
933941153001,Jennifer Williams,Exterior maintenances|Plumbing|Plumbing|Seasonal maintenance
933941154121,Jennifer Howell,Cleaning
933941158775,Gregory Hanna,Cleaning|War
933941165905,Brian Ortiz,Cleaning
933941167205,Emma Ford,Electrical systems
933941171965,Catherine Knox,Electrical systems|HVAC|Exterior maintenances
933941177403,Belinda Bennett,Electrical systems|Cleaning
933941180613,Linda Jones,Cleaning|Cleaning
933941182534,Bruce Morgan,Electrical systems|Seasonal maintenance
933941188781,Hector Fleming,Exterior maintenances|Plumbing|Plumbing|Electrical systems|Seasonal maintenance
933941191446,Lindsey Barron,Cleaning
933941196193,Joshua Baker,Electrical systems|Cleaning
933941200825,Monica Olson,Cleaning
933941204311,Sherri Thompson,Exterior maintenances
933941208007,Sarah Reed,Cleaning
933941214196,Kyle Diaz,Cleaning
933941216045,Brent Brown,Electrical systems|Cleaning|Cleaning
933941220675,James Jefferson,Cleaning
933941223872,Robert Hall,Electrical systems|HVAC
933941230569,Cynthia Jones,Exterior maintenances|Electrical systems|HVAC
933942283984,Anthony Page,Electrical systems|Cleaning
933942285840,Gregory Hoffman,HVAC
933942288729,Brent Brooks,Cleaning|Cleaning|Western
933942294850,Andrew Thomas,Electrical systems
933942300320,Stephanie Watts,Cleaning|Exterior maintenances|War
933942304316,Brian Novak,HVAC|Cleaning|Exterior maintenances
933942305652,Karen Gonzalez,Cleaning|Western
933942310850,Sarah Henry,Cleaning|HVAC
933942315415,William Cameron,HVAC|HVAC|Exterior maintenances|Exterior maintenances
933942317768,Kerri Jones,Plumbing|Energy efficiency
933942325167,Amanda Goodman,Electrical systems
933942326472,Angel Haynes,Cleaning|Cleaning
933942331713,Jessica Mullins,Deep Cleaning|Cleaning|War|Western
933942336484,Brenda Stone,HVAC|Cleaning
933942339870,Erica Duffy,Cleaning
933942343744,Emily Buckley,Cleaning|War
933942348040,Gabriela Reese,HVAC|Seasonal maintenance
933942350201,Jessica Mcmillan,HVAC|Cleaning|Exterior maintenances
933942356588,Steve Weaver,Deep Cleaning|Electrical systems
933942361913,Kari Small,Cleaning|Cleaning
933942363940,Tina Mathews,Cleaning
933942367097,Amanda Hickman,HVAC|Cleaning|Exterior maintenances|Exterior maintenances
933942371323,Stephen Williams,Cleaning|Cleaning
933942376960,Mitchell Patel,Electrical systems|Cleaning|Cleaning
933942380586,Thomas Reed,Electrical systems|Cleaning|Cleaning
933942386589,Jodi Mccullough,Deep Cleaning|HVAC|Exterior maintenances
933942389509,Alisha Lopez,Deep Cleaning|HVAC|Cleaning
933942393673,Anthony Carlson,Deep Cleaning|Electrical systems
933942395286,Mrs. Natalie Davis MD,Cleaning|Cleaning
933942400217,Darrell Patrick,Electrical systems
933942404670,Donna Wright,Electrical systems|Cleaning
933942407989,Sheila Davis,Cleaning
933942414572,Vicki Santiago,Cleaning|Exterior maintenances
933942419092,Dana Ward,Cleaning
933942420978,Jose Torres,Electrical systems|Seasonal maintenance
933942426057,Mr. Jeremy Hernandez DDS,Electrical systems
933942430532,Thomas Woodard,Electrical systems
933942435164,Elizabeth Johnson,Electrical systems|Cleaning|Cleaning
933942438500,Matthew Lewis,Exterior maintenances
933942443995,Allen Dudley,Deep Cleaning|Electrical systems|HVAC|Exterior maintenances
933942445515,Jason Simmons,Deep Cleaning|Electrical systems|HVAC|Cleaning
933942449105,Christopher Jackson,Deep Cleaning|HVAC|Exterior maintenances|Cleaning|Exterior maintenances
933942455340,Shawn Chan,Electrical systems
933942457428,Angel Wood,Plumbing|Plumbing
933942464200,Eric Reeves,Electrical systems|Cleaning
933942464884,Jose Hayes,Cleaning|Seasonal maintenance
933942470951,Larry Jones,Exterior maintenances
933942474735,Edwin Parks,Electrical systems|Safety and security
933942478792,Kevin Green,Deep Cleaning|Exterior maintenances|Cleaning|War
933942482141,Anna White,Electrical systems
933942486252,Matthew Miller,Seasonal maintenance|HVAC|Exterior maintenances
933942492758,Dr. Darrell Roberts,Cleaning|Exterior maintenances
933942497218,Michael Barrett,Exterior maintenances
933942498439,Daryl Turner,Cleaning|War
933942502253,Jason Davies,Cleaning
933942508902,Frank Davis,Electrical systems
933942512641,Eddie Owens,Electrical systems
933942514298,Brandon Powers,Cleaning
933942519160,David Whitehead,Deep Cleaning|Exterior maintenances|Electrical systems|Seasonal maintenance
933942523138,Jonathan Terry,Electrical systems
933941481217,Michael Yang,HVAC|Exterior maintenances
933941485403,Steven Williams,Electrical systems|Seasonal maintenance
933941486294,Lisa Gomez,Cleaning
933941489679,Edwin Smith,Electrical systems
933941496073,Rebecca Kelley,Electrical systems|HVAC|Exterior maintenances
933941498756,Lucas Stewart,Seasonal maintenance|Cleaning
933941504083,Daniel Dunlap,Electrical systems|Seasonal maintenance
933941506631,Scott Higgins,Electrical systems|Cleaning|Seasonal maintenance
933941512664,Kyle Holloway,Electrical systems|Cleaning
933941515784,Jeremy Wong,Deep Cleaning|Exterior maintenances|Seasonal maintenance|Seasonal maintenance
933941522240,Joseph Robinson,Exterior maintenances|Electrical systems|HVAC
933941526340,Brian Everett,Electrical systems|HVAC
933941527880,Mrs. Cynthia Clark MD,HVAC|Cleaning
933941534317,Tiffany Morris,Electrical systems|Cleaning
933941537924,Amanda Vazquez,Deep Cleaning|Exterior maintenances|Cleaning|Exterior maintenances
933941539316,Jessica Butler,HVAC|Exterior maintenances
933941546971,Kenneth Fisher,Cleaning|Cleaning
933941550796,Jason Mann,Cleaning|Exterior maintenances|Cleaning
933941552574,Darius Ramirez,Electrical systems|Cleaning|Cleaning
933941557180,Barbara Reed,HVAC|Exterior maintenances
933941560632,Adrienne Hoffman,Electrical systems|Cleaning
933941567383,Thomas Smith,Cleaning
933941570007,Jill Watkins,Electrical systems|Seasonal maintenance|Cleaning
933941571963,Laura Alexander,Plumbing|Plumbing
933941579402,Timothy Guerra,Cleaning|Cleaning
933941582816,Andrew Rodriguez,Electrical systems
933941585905,Jeffrey Escobar,Electrical systems|Cleaning|Seasonal maintenance|Cleaning
933941590740,Jonathon Cruz,Plumbing|Electrical systems|Seasonal maintenance
933941593427,Dawn Bell,Deep Cleaning|Exterior maintenances
933941599624,Jill Blackburn,Cleaning|Cleaning
933941602643,Jamie Perkins,Deep Cleaning|Electrical systems
933941606164,Stephanie Stewart,Cleaning
933941608990,Joseph Lopez,Deep Cleaning|Cleaning
933941615109,Rachel Hoffman,Exterior maintenances
933941618954,Jeremy Turner,Electrical systems|Cleaning
933941624393,Kristin Jackson,Safety and security
933941625579,Jonathan Sutton,Cleaning
933941632375,Levi Butler,Electrical systems|Cleaning
933941633375,Dr. Luke Kennedy,Cleaning
933941639265,Fred Flores,Deep Cleaning|Cleaning
933941641418,Jacob Meyer,Electrical systems
933941648105,Nancy Fisher,Electrical systems|Cleaning|Cleaning
933941653158,Wendy Jordan,Cleaning
933941654425,Kimberly Hawkins,Cleaning
933941659561,Michael Gomez,Cleaning
933941662575,Lauren Mclaughlin,Electrical systems|Cleaning|Cleaning
933941668100,Taylor Dillon,Energy efficiency
933941670923,Scott Garcia,Cleaning|Cleaning|War
933941677335,Nicholas Baker,HVAC|Exterior maintenances
933941680098,Amber Goodwin,Electrical systems
933941685340,Shane Miller,Seasonal maintenance
933941690364,Edward Martin,Deep Cleaning
933941692956,Jennifer Johnson,Cleaning
933941695196,Connie Curry,Deep Cleaning|HVAC|Cleaning
933941701435,John Smith,Electrical systems
933941706531,Robert Harris,Electrical systems|Cleaning|Cleaning
933941707504,Gary Perez,Deep Cleaning|Exterior maintenances|War
933941711398,Angela Jones,Deep Cleaning|HVAC|Cleaning|HVAC|Exterior maintenances
933941715048,Carlos Sanchez,Cleaning
933941722055,Nicole Mcdonald,HVAC|Exterior maintenances
933941726700,Joseph Bauer,Electrical systems
933941728866,Alyssa Macdonald,Electrical systems
933941734748,Colin Maxwell,Safety and security
933941738123,Stuart Humphrey,HVAC|Cleaning
933941741830,John Ortiz,Electrical systems
933941747495,Erin Huffman,Electrical systems
933941749518,Craig King,Electrical systems
933941754636,Megan Hicks,Cleaning|War
933941757841,Richard Adams,Deep Cleaning|Exterior maintenances
933941762953,Christopher Gray,Electrical systems
933941765333,Elizabeth Solis,Exterior maintenances|Exterior maintenances
933941770725,Andrea Hahn,Electrical systems|HVAC|Cleaning
933941773842,Daniel Torres,Electrical systems|Cleaning
933941776872,George Jones,Electrical systems|Cleaning
933941783089,Mitchell Martin DVM,Deep Cleaning|Exterior maintenances|Plumbing|Electrical systems
933941785090,Michael Mcmahon,Electrical systems
933941792087,Anne Martinez,Cleaning|Exterior maintenances
933941794676,Christopher Stewart,Cleaning|Exterior maintenances
933941797496,Kathryn Ramos,Safety and security
933941803509,Theresa Jones,Safety and security
933941806163,Kimberly Sparks PhD,Deep Cleaning|HVAC|Exterior maintenances|Exterior maintenances
933941811655,Chad Bonilla,HVAC|Cleaning
933941817284,Adam Cervantes,Electrical systems|Seasonal maintenance
933941819083,Jeffery Jones,Plumbing|Plumbing
933941823245,Karen Carlson,Electrical systems|HVAC|Cleaning|Exterior maintenances
933941828559,Dorothy Price,HVAC|Cleaning|Exterior maintenances
933941833369,William Nunez,Electrical systems|Cleaning|Cleaning
933941834080,Lori Harper,Exterior maintenances|Electrical systems|Exterior maintenances|Cleaning
933941841250,Sean Gutierrez,Electrical systems
933941843886,Heather Reynolds,Cleaning|Exterior maintenances
933941849852,Deanna Fuentes,Cleaning
933941851738,Manuel Stark,Electrical systems|Cleaning
933941854324,Ashley Barker,Electrical systems
933941860416,Wanda Gonzalez,Cleaning
933941863308,Emily Russell,Cleaning|Cleaning
933941868756,Mr. Sean Rasmussen,Cleaning
933941874509,John Franklin,Deep Cleaning|HVAC|Cleaning
933941878611,Timothy Willis,Cleaning
933941881281,Jason Hernandez,Deep Cleaning|Exterior maintenances
933941885947,Leslie Mitchell,Electrical systems
933941889763,Teresa Gordon,Electrical systems
933941892964,George Bond,Deep Cleaning|Exterior maintenances|Electrical systems|Exterior maintenances
933941897411,Ethan Smith,Cleaning
933941901666,Lauren Santiago,Deep Cleaning|Exterior maintenances|Seasonal maintenance|Seasonal maintenance
933941905295,Joseph Paul,Electrical systems
933941910831,Justin Ochoa,Safety and security
933941913592,Kendra Cook,Electrical systems|Cleaning|Cleaning
933941919720,Clarence Singleton,Cleaning|Seasonal maintenance
933941923544,Gregory Bates,Electrical systems
933941927093,Thomas Mills,Electrical systems|Cleaning
933941928113,Michael Fischer,Electrical systems|Cleaning
933941932493,Peter Turner,Electrical systems|Cleaning|Energy efficiency
933941939865,Scott Hernandez,Electrical systems|HVAC
933941940769,Marc Cherry,Cleaning
933941946535,Lisa Dillon,Electrical systems
933941951779,Jody Meyer,Plumbing|Seasonal maintenance|Energy efficiency
933941952566,Erin Meadows,Cleaning|Cleaning
933941959511,Rodney Sheppard,Cleaning
933941962488,Joseph Wiggins,HVAC|HVAC|Exterior maintenances
933941965050,Joshua Oneill,Deep Cleaning|Electrical systems|Cleaning
933941970406,Dr. Tabitha Lowery MD,Cleaning
933941973777,Roy Jackson,Safety and security
933941981009,Allen Williams,Cleaning|Exterior maintenances
933941985062,Laura Morris,Exterior maintenances|Plumbing|Plumbing|Electrical systems|Seasonal maintenance|Cleaning
933941988759,Dustin Kane,Electrical systems|Cleaning
933941992619,Jason White,Cleaning|Energy efficiency|Cleaning
933941995197,Mark Glenn,Deep Cleaning|Cleaning|Cleaning|War
933942001033,Paul Holt,Exterior maintenances|Cleaning
933942001971,Karen Walsh,Cleaning
933942006274,Thomas Goodwin,Cleaning
933942011116,Joshua Morris,Electrical systems|Cleaning
933942016860,Ryan Jackson,Electrical systems|Western
933942020138,Christopher Cooper,Cleaning
933942025905,Paul Rich,Exterior maintenances|War|Western
933942028665,Kevin Johnston,Cleaning
933942034261,Richard Tran,HVAC|Cleaning|Exterior maintenances
933942037572,Justin Kelly,Exterior maintenances|Western
933942040307,Mary Orozco,Western
933942043028,Russell Merritt,Electrical systems|HVAC
933942050482,Angela Johnson,Cleaning
933942053978,Roger Graham,Cleaning|Cleaning|War
933942055573,Jessica Greene,Cleaning|War
933942059022,Audrey Evans,Deep Cleaning|Exterior maintenances|Cleaning|War
933942064307,Sophia West,Electrical systems
933942069147,Jennifer Fisher,Cleaning|Cleaning
933942073492,Heather Smith,Electrical systems|Seasonal maintenance
933942077959,Lisa Reyes,Deep Cleaning|HVAC|Cleaning
933942080025,Robert Santos,Cleaning
933942085515,Jacob Stevens,Electrical systems|Cleaning
933942087956,Joseph Vance,Electrical systems|War
933942092251,Michelle Smith,Electrical systems|Safety and security
933942096587,Sean Reed,Deep Cleaning|HVAC|Exterior maintenances
933942103620,Robert Anthony,Deep Cleaning|War
933942104800,David Morton,HVAC|Exterior maintenances
933942111703,Timothy Gilbert,Deep Cleaning|Cleaning
933942112578,Erica Perez,Electrical systems|Energy efficiency|Cleaning
933942117354,Laura Duncan,Electrical systems|Cleaning|Cleaning
933942124542,Sheri Winters,Electrical systems
933942126467,Michelle Mora,Electrical systems|Cleaning
933942129846,Megan Thomas,Exterior maintenances|Plumbing|Plumbing|Seasonal maintenance
933942135726,Adam Wiley,Deep Cleaning|Exterior maintenances
933942138848,Elizabeth Phillips,Electrical systems
933942141352,Charles Brown,Deep Cleaning|HVAC|Exterior maintenances
933942148065,Sarah Benton,Exterior maintenances|Cleaning|Seasonal maintenance
933942150105,Melvin Weber,HVAC|Cleaning
933942154340,Derek Potter,Cleaning|Cleaning
933942160939,Christopher Hale,Electrical systems
933942162166,James Schwartz,Electrical systems|Cleaning
933942167886,Rachel Mason,HVAC|Cleaning
933942171510,Amy Huff,Cleaning|Cleaning
933942176894,Kayla Cardenas,Electrical systems
933942179498,Kyle Kemp,HVAC|Cleaning|Exterior maintenances|Exterior maintenances
933942184033,Jacob Campbell,Cleaning
933942188084,Nicole Davis,Plumbing|Electrical systems
933942193408,Vincent Powell,Deep Cleaning
933942197404,Lisa Newman,Electrical systems
933942198580,Terry Owens,Cleaning
933942203993,Mackenzie Wagner,HVAC|Cleaning|Exterior maintenances
933942206907,Patrick Chandler,Electrical systems|Cleaning|Seasonal maintenance|Cleaning
933942211867,Michael Davis,Cleaning
933942216167,William Andrade,Electrical systems|Energy efficiency
933942221532,Carl Romero,Electrical systems|HVAC
933942223036,Diane Perez,Deep Cleaning|Electrical systems
933942229388,Monica Norris,Deep Cleaning|Electrical systems
933942231921,Brittany Alvarado,Electrical systems|Cleaning
933942236647,Amy Reilly,Electrical systems
933942241621,Howard Keller,HVAC
933942246436,Deborah Young,Cleaning|Seasonal maintenance|HVAC
933942249790,Jennifer Olson,HVAC|Cleaning|Western
933942252882,Emma Mack,Cleaning|Exterior maintenances|War
933942257960,Timothy Hernandez,Cleaning
933942263779,Nathaniel Wong,Electrical systems|Cleaning|Exterior maintenances|Exterior maintenances
933942267448,Rebecca Eaton,Electrical systems|HVAC|Cleaning
933942268489,Alexandra Brown,Electrical systems|HVAC|Seasonal maintenance
933942272906,Julie Thomas,Cleaning|Cleaning
933942277042,Karen Wade,Cleaning
933942282226,Anne Avila,Cleaning
933942288270,Gina Mitchell,Cleaning
933942291479,Michael Solis,HVAC
933942294395,Brian Green,Cleaning
933942298293,Jamie Carter,Electrical systems|Cleaning|Cleaning|Western
933942302725,Michael Hart,Cleaning
933942305668,Jordan Rodriguez,Cleaning|HVAC
933942311772,Larry Hunter,Cleaning
933942314302,Theodore Green,Deep Cleaning|Electrical systems|Seasonal maintenance|Exterior maintenances
